page,name,address,phone_number,link_url
https://www.apartments.com/clemson-sc-29631/400-to-1000/,GrandMarc Clemson,"125 Anderson Hwy, Clemson, SC 29631",(844) 747-2701,https://www.apartments.com/grandmarc-clemson-clemson-sc/qshq85w/
https://www.apartments.com/clemson-sc-29631/400-to-1000/,Clemson Edge,"700 Berkeley Place Cir, Clemson, SC 29631",(844) 277-1804,https://www.apartments.com/clemson-edge-clemson-sc/s20hfb5/
https://www.apartments.com/clemson-sc-29631/400-to-1000/,Clemson Village,"31 Clemson Place Cir, Clemson, SC 29631",(864) 654-1000,https://www.apartments.com/clemson-village-clemson-sc/0z9qq42/
https://www.apartments.com/clemson-sc-29631/400-to-1000/,The Farms at Blueridge,"807 College Ave, Clemson, SC 29631",(864) 654-1000,https://www.apartments.com/the-farms-at-blueridge-clemson-sc/ftttf4r/
https://www.apartments.com/clemson-sc-29631/400-to-1000/,The Enclave Apartments,"1146 Old Central Rd, Clemson, SC 29631",(864) 654-1000,https://www.apartments.com/the-enclave-apartments-clemson-sc/53tql1n/
https://www.apartments.com/clemson-sc-29631/400-to-1000/,Tiger Towne,"101 White Ln, Clemson, SC 29631",(864) 654-1000,https://www.apartments.com/tiger-towne-clemson-sc/vh0lwce/
https://www.apartments.com/clemson-sc-29631/400-to-1000/,Oakcreste,"201 Oak St, Clemson, SC 29631",(864) 633-3167,https://www.apartments.com/oakcreste-clemson-sc/44xlkqk/
https://www.apartments.com/chesterfield-mo-63005/320-to-838/,Baxter Crossings Apartments,"975 Westmeade Dr, Chesterfield, MO 63005",(636) 534-8100,https://www.apartments.com/baxter-crossings-apartments-chesterfield-mo/61jpgvv/
https://www.apartments.com/chesterfield-mo-63017/320-to-838/,The PARQ at Chesterfield,"16300 Lydia Hill Dr, Chesterfield, MO 63017",(415) 231-1701,https://www.apartments.com/the-parq-at-chesterfield-chesterfield-mo/0qxdpt1/
https://www.apartments.com/chesterfield-mo-63017/320-to-838/,Chesterfield Village Townhomes,"723 Forest Trace Dr, Chesterfield, MO 63017",(628) 758-7076,https://www.apartments.com/chesterfield-village-townhomes-chesterfield-mo/kfm18f8/
https://www.apartments.com/chesterfield-mo-63017/320-to-838/,ReNew Chesterfield,"2150 Village Green Pky, Chesterfield, MO 63017",(314) 675-0470,https://www.apartments.com/renew-chesterfield-chesterfield-mo/n1vz4bq/
https://www.apartments.com/chesterfield-mo-63017/320-to-838/,Aventura at Wild Horse Creek,"16573 Wild Horse Creek Rd, Chesterfield, MO 63017",(636) 379-2378,https://www.apartments.com/aventura-at-wild-horse-creek-chesterfield-mo/ehrj2pm/
https://www.apartments.com/chesterfield-mo-63017/320-to-838/,Schoettler Village Apartments,"15480 Elk Ridge Ln, Chesterfield, MO 63017",(888) 220-0988,https://www.apartments.com/schoettler-village-apartments-chesterfield-mo/2st2ek9/
https://www.apartments.com/chesterfield-mo-63017/320-to-838/,Chesterfield Place Apartments,"14644 Rialto Dr, Chesterfield, MO 63017",(314) 756-9100,https://www.apartments.com/chesterfield-place-apartments-chesterfield-mo/mh4vejj/
https://www.apartments.com/chesterfield-mo-63017/320-to-838/,Wildhorse,"16511 Wild Horse Creek Rd, Chesterfield, MO 63017",(515) 710-9099,https://www.apartments.com/wildhorse-chesterfield-mo/v34x7ze/
https://www.apartments.com/bethalto-il-62010/320-to-838/,Metro Apartments at Bethalto,"190 Rue Sans Souci, Bethalto, IL 62010",(618) 462-5300,https://www.apartments.com/metro-apartments-at-bethalto-bethalto-il/yvkyzer/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Fieldstone Trace Townhomes,"7999 Wildflower Ln, Westerville, OH 43081",(614) 918-8297,https://www.apartments.com/fieldstone-trace-townhomes-westerville-oh/nesw0tm/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Lincoln Pointe - GREAT MOVE IN SPECIALS!,"40 Hutchinson Ave, Columbus, OH 43235",(614) 767-5020,https://www.apartments.com/lincoln-pointe-great-move-in-specials-columbus-oh/fgrcbjs/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Traditions at Worthington Woods,"7325 Cayman Ln, Columbus, OH 43085",(614) 745-8639,https://www.apartments.com/traditions-at-worthington-woods-columbus-oh/ek0wxeq/
https://www.apartments.com/columbus-oh-43085/319-to-478/,The Thomas,"7830 Alta Dr, Columbus, OH 43085",(614) 756-4787,https://www.apartments.com/the-thomas-columbus-oh/wjjr4gk/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Hayden Reserve - Move In Specials!,"7375 High Cross Blvd, Columbus, OH 43235",(614) 947-3084,https://www.apartments.com/hayden-reserve-move-in-specials-columbus-oh/16nre54/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Park Club,"7800 Deer Creek Dr, Westerville, OH 43081",(888) 659-9596,https://www.apartments.com/park-club-westerville-oh/89ytm23/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Worthington Woods,"607 Worthington Forest Pl, Columbus, OH 43229",(614) 300-2900,https://www.apartments.com/worthington-woods-columbus-oh/nbfe6mq/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Prescott Place Apartments,"351 Peat Moss Dr, Columbus, OH 43235",(614) 486-2933,https://www.apartments.com/prescott-place-apartments-columbus-oh/pgttr8s/
https://www.apartments.com/columbus-oh-43201/319-to-478/,Hometeam Indianola Townhomes,"1361 Indianola Ave, Columbus, OH 43201",(614) 385-1858,https://www.apartments.com/hometeam-indianola-townhomes-columbus-oh/ktbqjwb/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Fieldstone Trace Townhomes,"7999 Wildflower Ln, Westerville, OH 43081",(614) 918-8297,https://www.apartments.com/fieldstone-trace-townhomes-westerville-oh/nesw0tm/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Lincoln Pointe - GREAT MOVE IN SPECIALS!,"40 Hutchinson Ave, Columbus, OH 43235",(614) 767-5020,https://www.apartments.com/lincoln-pointe-great-move-in-specials-columbus-oh/fgrcbjs/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Traditions at Worthington Woods,"7325 Cayman Ln, Columbus, OH 43085",(614) 745-8639,https://www.apartments.com/traditions-at-worthington-woods-columbus-oh/ek0wxeq/
https://www.apartments.com/columbus-oh-43085/319-to-478/,The Thomas,"7830 Alta Dr, Columbus, OH 43085",(614) 756-4787,https://www.apartments.com/the-thomas-columbus-oh/wjjr4gk/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Hayden Reserve - Move In Specials!,"7375 High Cross Blvd, Columbus, OH 43235",(614) 947-3084,https://www.apartments.com/hayden-reserve-move-in-specials-columbus-oh/16nre54/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Park Club,"7800 Deer Creek Dr, Westerville, OH 43081",(888) 659-9596,https://www.apartments.com/park-club-westerville-oh/89ytm23/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Worthington Woods,"607 Worthington Forest Pl, Columbus, OH 43229",(614) 300-2900,https://www.apartments.com/worthington-woods-columbus-oh/nbfe6mq/
https://www.apartments.com/columbus-oh-43085/319-to-478/,Prescott Place Apartments,"351 Peat Moss Dr, Columbus, OH 43235",(614) 486-2933,https://www.apartments.com/prescott-place-apartments-columbus-oh/pgttr8s/
https://www.apartments.com/pennsville-nj-08070/560-to-1198/,Waterside Village,"542 S Broadway, Pennsville, NJ 08070",(856) 517-4742,https://www.apartments.com/waterside-village-pennsville-nj/dz2zjsl/
https://www.apartments.com/tampa-fl-33603/400-to-1000/,New River Apartments,"4009 N Howard Ave, Tampa, FL 33607",(813) 563-0098,https://www.apartments.com/new-river-apartments-tampa-fl/c6vq8qe/
https://www.apartments.com/macon-ga-31204/560-to-1198/,The Landings Apartment Homes,"3300 N Ingle Pl, Macon, GA 31210",(844) 291-1159,https://www.apartments.com/the-landings-apartment-homes-macon-ga/5rtm5xq/
https://www.apartments.com/macon-ga-31204/560-to-1198/,Summer Park Apartments,"4658 Mercer University Dr, Macon, GA 31210",(844) 561-5840,https://www.apartments.com/summer-park-apartments-macon-ga/344tqfe/
https://www.apartments.com/macon-ga-31204/560-to-1198/,Oak Hill Apartments,"3330 Ridge Ave, Macon, GA 31204",(478) 841-9358,https://www.apartments.com/oak-hill-apartments-macon-ga/g27q1zz/
https://www.apartments.com/macon-ga-31204/560-to-1198/,Wesleyan Gardens Apartments,"2056 Vineville Ave, Macon, GA 31204",(844) 881-8242,https://www.apartments.com/wesleyan-gardens-apartments-macon-ga/b750v9c/
https://www.apartments.com/macon-ga-31204/560-to-1198/,Creekside Vistas,"4690 Log Cabin Dr, Macon, GA 31204",(470) 443-2878,https://www.apartments.com/creekside-vistas-macon-ga/chy3xzd/
https://www.apartments.com/macon-ga-31204/560-to-1198/,Hidden Lakes,"180 Hidden Lake Ct, Macon, GA 31204",(404) 374-4973,https://www.apartments.com/hidden-lakes-macon-ga/cq7zk7g/
https://www.apartments.com/macon-ga-31204/560-to-1198/,Shadowood West,"4344 W Highland Dr, Macon, GA 31210",(770) 709-2438,https://www.apartments.com/shadowood-west-macon-ga/2mm8yfc/
https://www.apartments.com/macon-ga-31204/560-to-1198/,Brookhaven Townhomes,"4860 Brookhaven Rd, Macon, GA 31206",(478) 202-8119,https://www.apartments.com/brookhaven-townhomes-macon-ga/s3xs0q7/
https://www.apartments.com/macon-ga-31204/560-to-1198/,West Brook,"4406 Chambers Rd, Macon, GA 31206",(478) 202-8119,https://www.apartments.com/west-brook-macon-ga/81fxzy2/
https://www.apartments.com/macon-ga-31201/560-to-1198/,Broadway Lofts,"672-698 Martin Luther King Jr Blvd, Macon, GA 31201",(478) 207-6487,https://www.apartments.com/broadway-lofts-macon-ga/vt0ejtg/
https://www.apartments.com/macon-ga-31201/560-to-1198/,Broadway Lofts,"672-698 Martin Luther King Jr Blvd, Macon, GA 31201",(478) 207-6487,https://www.apartments.com/broadway-lofts-macon-ga/vt0ejtg/
https://www.apartments.com/macon-ga-31201/560-to-1198/,Prism 23,"1345 Hardeman Ave, Macon, GA 31201",(478) 841-9358,https://www.apartments.com/prism-23-macon-ga/wf6kfgj/
https://www.apartments.com/macon-ga-31201/560-to-1198/,Wesleyan Gardens Apartments,"2056 Vineville Ave, Macon, GA 31204",(844) 692-1372,https://www.apartments.com/wesleyan-gardens-apartments-macon-ga/b750v9c/
https://www.apartments.com/macon-ga-31201/560-to-1198/,Prism 23,"1345 Hardeman Ave, Macon, GA 31201",(478) 841-9358,https://www.apartments.com/prism-23-macon-ga/wf6kfgj/
https://www.apartments.com/macon-ga-31201/560-to-1198/,Wesleyan Gardens Apartments,"2056 Vineville Ave, Macon, GA 31204",(844) 692-1372,https://www.apartments.com/wesleyan-gardens-apartments-macon-ga/b750v9c/
https://www.apartments.com/wyoming-mi-49519/560-to-1198/,Oldebrook Apartments,"2334 SW Prairie Pky, Wyoming, MI 49519",(616) 426-8515,https://www.apartments.com/oldebrook-apartments-wyoming-mi/1sfv1z5/
https://www.apartments.com/pleasantville-nj-08232/320-to-838/,Northridge Townhomes,"134 Ridgewood Ave, Pleasantville, NJ 08232",(609) 457-3269,https://www.apartments.com/northridge-townhomes-pleasantville-nj/wkw1t6l/
https://www.apartments.com/pleasantville-nj-08232/320-to-838/,Pleasant Acres,"301 W Delilah Rd, Pleasantville, NJ 08232",(732) 994-3883,https://www.apartments.com/pleasant-acres-pleasantville-nj/zbq7j7y/
https://www.apartments.com/avenel-nj-07001/320-to-838/,Boulevard East - BRAND NEW !!,"355 Edgerton Blvd, Avenel, NJ 07001",(844) 466-3151,https://www.apartments.com/boulevard-east-brand-new-avenel-nj/q7z01qx/
https://www.apartments.com/avenel-nj-07001/320-to-838/,Station Village at Avenel,"2000 Station Dr, Avenel, NJ 07001",(973) 577-7687,https://www.apartments.com/station-village-at-avenel-avenel-nj/npwn7vp/
https://www.apartments.com/avenel-nj-07001/320-to-838/,Woodbine Living,"1 Woodbine Ave, Avenel, NJ 07001",(203) 409-5247,https://www.apartments.com/woodbine-living-avenel-nj/xn5r5lp/
https://www.apartments.com/avenel-nj-07001/320-to-838/,Evergreen Forest,"506 Forest View Dr, Avenel, NJ 07001",(732) 452-0747,https://www.apartments.com/evergreen-forest-avenel-nj/x9cqcgn/
https://www.apartments.com/avenel-nj-07001/320-to-838/,Woodbridge Village,"305 Village Dr, Avenel, NJ 07001",(732) 729-9000,https://www.apartments.com/woodbridge-village-avenel-nj/b78gd2b/
https://www.apartments.com/avenel-nj-07001/320-to-838/,Queens Gardens,"3 Ronald Dr, Colonia, NJ 07067",(732) 847-0095,https://www.apartments.com/queens-gardens-colonia-nj/plfgj0v/
https://www.apartments.com/bayonne-nj-07002/320-to-838/,Bay One,"957-965 Broadway, Bayonne, NJ 07002",(201) 654-0876,https://www.apartments.com/bay-one-bayonne-nj/4l7vzpj/
https://www.apartments.com/bayonne-nj-07002/320-to-838/,EDGE Apartments,"170 Avenue F, Bayonne, NJ 07002",(844) 849-2203,https://www.apartments.com/edge-apartments-bayonne-nj/kpe93p9/
https://www.apartments.com/bayonne-nj-07002/320-to-838/,Park Bayonne,"1040 Kennedy Blvd, Bayonne, NJ 07002",(908) 360-8443,https://www.apartments.com/park-bayonne-bayonne-nj/rlkg252/
https://www.apartments.com/bayonne-nj-07002/320-to-838/,19 East,"19 E 19th St, Bayonne, NJ 07002",(732) 964-9051,https://www.apartments.com/19-east-bayonne-nj/7p00z4z/
https://www.apartments.com/bayonne-nj-07002/320-to-838/,Bay 151,"151 Centre St, Bayonne, NJ 07002",(862) 203-5954,https://www.apartments.com/bay-151-bayonne-nj/v56g5df/
https://www.apartments.com/bayonne-nj-07002/320-to-838/,B22,"477 Broadway, Bayonne, NJ 07002",(732) 696-7289,https://www.apartments.com/b22-bayonne-nj/sesbdl6/
https://www.apartments.com/carteret-nj-07008/320-to-838/,Bristol Station Apartments,"90 Bristol Station Ct, Carteret, NJ 07008",(732) 969-5600,https://www.apartments.com/bristol-station-apartments-carteret-nj/c5v1ene/
https://www.apartments.com/fairfield-nj-07004/320-to-838/,The VIEW at Fairfield,"264 Passaic Ave, Fairfield, NJ 07004",(917) 547-5700,https://www.apartments.com/the-view-at-fairfield-fairfield-nj/zh8vfbx/
https://www.apartments.com/caldwell-nj-07006/320-to-838/,Parkway East,"26 Parkway W, Caldwell, NJ 07006",(833) 682-9870,https://www.apartments.com/parkway-east-caldwell-nj/z75ck8z/
https://www.apartments.com/carteret-nj-07008/320-to-838/,Gateway at Carteret,"101 Roosevelt Ave, Carteret, NJ 07008",(908) 587-5211,https://www.apartments.com/gateway-at-carteret-carteret-nj/w1z0bxl/
https://www.apartments.com/bloomfield-nj-07003/320-to-838/,Forest Hill Apartments,"115 Davey St, Bloomfield, NJ 07003",(844) 245-1929,https://www.apartments.com/forest-hill-apartments-bloomfield-nj/47yfvjh/
https://www.apartments.com/cliffside-park-nj-07010/320-to-838/,One Park Condos,"320 Adolphus Ave, Cliffside Park, NJ 07010",(732) 638-4067,https://www.apartments.com/one-park-condos-cliffside-park-nj/ejhn7wq/
https://www.apartments.com/caldwell-nj-07006/320-to-838/,Highlands at Hilltop,"100 White Rock Rd, Verona, NJ 07044",(866) 428-6802,https://www.apartments.com/highlands-at-hilltop-verona-nj/cvh5fle/
https://www.apartments.com/caldwell-nj-07006/320-to-838/,Cedar Village,"14 A Montclair Ave, Cedar Grove, NJ 07009",(844) 236-6045,https://www.apartments.com/cedar-village-cedar-grove-nj/v6vy6ef/
https://www.apartments.com/caldwell-nj-07006/320-to-838/,Carlyle Towers,"512 Bloomfield Ave, Caldwell, NJ 07006",(973) 227-7000,https://www.apartments.com/carlyle-towers-caldwell-nj/hg3p683/
https://www.apartments.com/caldwell-nj-07006/320-to-838/,Westover House,"519 Bloomfield Ave, Caldwell, NJ 07006",(201) 798-5767,https://www.apartments.com/westover-house-caldwell-nj/qk1rvgy/
https://www.apartments.com/caldwell-nj-07006/320-to-838/,Mary Ann Apts,"500-510 Bloomfield Ave, Caldwell, NJ 07006",(973) 739-8008,https://www.apartments.com/mary-ann-apts-caldwell-nj/0r574e2/
https://www.apartments.com/caldwell-nj-07006/320-to-838/,Atrium Apartments,"585 Bloomfield Ave, Caldwell, NJ 07006",(973) 226-1717,https://www.apartments.com/atrium-apartments-caldwell-nj/czgwwdg/
https://www.apartments.com/cedar-grove-nj-07009/320-to-838/,Kristal Falls,"135 Stevens Ave, Little Falls, NJ 07424",(973) 968-6099,https://www.apartments.com/kristal-falls-little-falls-nj/3h2x2kd/
https://www.apartments.com/bloomfield-nj-07003/320-to-838/,Six Points at Bloomfield Station,"30 Farrand St, Bloomfield, NJ 07003",(844) 268-4660,https://www.apartments.com/six-points-at-bloomfield-station-bloomfield-nj/psldqes/
https://www.apartments.com/bloomfield-nj-07003/320-to-838/,Parkway Lofts,"5 Lawrence St, Bloomfield, NJ 07003",(908) 299-6337,https://www.apartments.com/parkway-lofts-bloomfield-nj/dp9fhgl/
https://www.apartments.com/bloomfield-nj-07003/320-to-838/,SilverLake,"165 Belmont Ave, Belleville, NJ 07109",(844) 218-2423,https://www.apartments.com/silverlake-belleville-nj/wmy1z1j/
https://www.apartments.com/bloomfield-nj-07003/320-to-838/,Franklin Towers,"165 Franklin St, Bloomfield, NJ 07003",(914) 362-2896,https://www.apartments.com/franklin-towers-bloomfield-nj/9n6gyl6/
https://www.apartments.com/bloomfield-nj-07003/320-to-838/,Oakes Pond at Bloomfield,"440 Memorial Pkwy, Bloomfield, NJ 07003",(317) 406-0954,https://www.apartments.com/oakes-pond-at-bloomfield-bloomfield-nj/5h3pe1n/
https://www.apartments.com/bloomfield-nj-07003/320-to-838/,The Green at Bloomfield,"56 Broad St, Bloomfield, NJ 07003",(973) 744-6033,https://www.apartments.com/the-green-at-bloomfield-bloomfield-nj/k6lfhzb/
https://www.apartments.com/bloomfield-nj-07003/320-to-838/,Avalon Bloomfield Station,"300 Glenwood Ave, Bloomfield, NJ 07003",(862) 621-1889,https://www.apartments.com/avalon-bloomfield-station-bloomfield-nj/sbvfg76/
https://www.apartments.com/bloomfield-nj-07003/320-to-838/,64 Park Avenue,"64 Park Ave, Bloomfield, NJ 07003",(973) 632-5787,https://www.apartments.com/64-park-avenue-bloomfield-nj/mb60lvl/
https://www.apartments.com/bloomfield-nj-07003/320-to-838/,Silk Mill Lofts,"110 N Fulton St, Bloomfield, NJ 07003",(973) 744-6033,https://www.apartments.com/silk-mill-lofts-bloomfield-nj/6cnccwt/
https://www.apartments.com/cliffside-park-nj-07010/320-to-838/,Lawton Court Cliffside Park,"245 Lawton Ave, Cliffside Park, NJ 07010",(551) 336-3844,https://www.apartments.com/lawton-court-cliffside-park-cliffside-park-nj/gp7477z/
https://www.apartments.com/cliffside-park-nj-07010/320-to-838/,The Centre,"1 Towne Ctr, Cliffside Park, NJ 07010",(201) 981-8275,https://www.apartments.com/the-centre-cliffside-park-nj/wnjtnkl/
https://www.apartments.com/cliffside-park-nj-07010/320-to-838/,Riello,"99 Gorge Rd, Edgewater, NJ 07020",(551) 574-3228,https://www.apartments.com/riello-edgewater-nj/cx94qge/
https://www.apartments.com/cliffside-park-nj-07010/320-to-838/,603 Glen Ave,"Cliffside Park, NJ 07010",(732) 860-7203,https://www.apartments.com/603-glen-ave-cliffside-park-nj/xqmrrqm/
https://www.apartments.com/cedar-grove-nj-07009/320-to-838/,Cedar Village,"14 A Montclair Ave, Cedar Grove, NJ 07009",(844) 340-3683,https://www.apartments.com/cedar-village-cedar-grove-nj/v6vy6ef/
